    result = self._query(query)
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\cursors.py", line 322, in _query
    conn.query(q)
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\connections.py", line 563, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\connections.py", line 825, in _read_query_result
    result.read()
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\connections.py", line 1199, in read
    first_packet = self.connection._read_packet()
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\connections.py", line 775, in _read_packet
    packet.raise_for_error()
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\protocol.py", line 219, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "E:\Anaconda\envs\tunnel_project\lib\site-packages\pymysql\err.py", line 150, in raise_mysql_exception
    raise errorclass(errno, errval)
